file_name,Country,Date of the conclusion of the contract,Description,Duration,Estimated value excluding VAT,Lot,Non-winning tenderers,Review organisation,Start date,Title,Value of the tender,CPV,Winner,final_value
556803-2025.html,Czechia,,The subject of the public contract is the recurring supply of medicinal products that meet the requirements of SÚKL.,,"7,780,228.00 CZK",,,,,LP containing madalimumab 2025,"*7,780,228.00 CZK",33652300,,7780228.0 CZK
556803-2025.html,Czechia,,"The subject of this part of the public contract is the recurring supply of medicinal products containing the active ingredient ADALIMUMAB for the indication of active non-infectious intermediate uveitis, posterior and diffuse uveitis.",36 Months,"2,929,716.00 CZK",LOT-0001,,Office for the Protection of Economic Competition,,"ADALIMUMAB for the indication of active non-infectious intermediate uveitis, posterior and diffuse uveitis","*2,929,716.00 CZK",33652300,,2929716.0 CZK
556803-2025.html,Czechia,,The subject of the public contract is the recurring supply of medicinal products containing the active substance ADALIMUMAB for pediatric patients.,36 Months,"4,850,512.00 CZK",LOT-0002,,Office for the Protection of Economic Competition,,ADALIMUMAB for pediatric patients,"*4,850,512.00 CZK",33652300,,4850512.0 CZK
54546-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"2 997,20 PLN",,Asclepios S.A.,2997.2 PLN
54546-2025.html,,02/07/2024,,,,,,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"30 777,60 PLN",,Asclepios S.A.,30777.6 PLN
54546-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"147 000,00 PLN",,Asclepios S.A.,147000.0 PLN
483382-2025.html,,08/07/2025,,,,, | Official name: Farmacol Logistyka Sp. z o. o. | Official name: Salus International Sp. z o.o. | Official name: Asclepios S.A.,,,IBUPROFENUM Amikacyna Meropenemum Metronidazolum Ondansetron FluconazoleAdalimumab,"176 000,00 PLN",,Fresenius Kabi Polska Sp. z o. o.,176000.0 PLN
483382-2025.html,,08/07/2025,,,,,,,,IBUPROFENUM Amikacyna Meropenemum Metronidazolum Ondansetron FluconazoleAdalimumab,"31 755,00 PLN",,Fresenius Kabi Polska Sp. z o. o.,31755.0 PLN
196454-2025.html,Spain,,framework agreement with several successful bidders open procedure,,"48 239 443,20 EUR",LOT-0008,,Health Service - Central Services - Central Administrative Court of Contractual Resources,,Adalimumab,"*48 239 443,20 EUR",33690000,,48239443.2 EUR
506281-2025.html,Czechia,,The subject of the public contract is continuous supply of medicines containing the active substance L04AB04ADALIMUMAB80MG for a period of 4 years.,,"14,181,575.04 CZK",,,,,L04AB04ADALIMUMAB80MG,"*14,181,575.04 CZK",33600000,,14181575.04 CZK
506281-2025.html,Czechia,,The subject of the public contract is continuous supply of medicines containing the active substance L04AB04ADALIMUMAB80MG for a period of 4 years.,4 Years,"14,181,575.04 CZK",LOT-0001,,Office for the Protection of Economic Competition,,L04AB04ADALIMUMAB80MG,"*14,181,575.04 CZK",33600000,,14181575.04 CZK
484045-2025.html,,08/07/2025,,,,, | Official name: Aesculap Chifa Spółka z ograniczoną odpowiedzialnością,,,IBUPROFENUM Amikacyna Meropenemum Metronidazolum Ondansetron FluconazoleAdalimumab,"42 800,00 PLN",,Fresenius Kabi Polska Sp. z o. o.,42800.0 PLN
54273-2025.html,,02/07/2024,,,,, | Official name: Salus International Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"66 210,00 PLN",,Asclepios S.A.,66210.0 PLN
55113-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"179 400,00 PLN",,Asclepios S.A.,179400.0 PLN
55113-2025.html,,02/07/2024,,,,,,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"869 347,70 PLN",,Asclepios S.A.,869347.7 PLN
55113-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: CENTRALA PHARMACEUTYCZNA CEFARM SA | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"47 069,80 PLN",,Asclepios S.A.,47069.8 PLN
284408-2024.html,,,"The tender number (subcontract) includes the following medicines: ATC Code: L04AB04 · Generic name: Adalimumab · Dispensing form: Injection liquid · Strength: 20 mg · Package: Syringe/Pen · Unit value: 2.9 mg · Quantity in units: 21905. Each tender number is considered an independent subcontract and is offered independently of the other tender numbers. A supplier can thus choose to make an offer for one, several or all tender numbers, and allocation is made separately for each individual tender number. A supplier can thus be awarded one, several or all partial contracts. Reference is made to the tender conditions, including the submission of tenders under the individual tender numbers. Under the designation ""quantity in units"" above, an estimated consumption of the medicines under the tender number is indicated, but the real consumption may differ significantly from that. The suppliers must anticipate this. The background for this is that these are medicines for patient treatment in public hospitals, where the patient's needs must be met. The medicines on offer are also covered by one or more treatment guidelines from the Medicines Council, and the consumption of the various medicines can be significantly affected by this. For a more detailed description, please refer to the tender conditions and the framework agreement. The one below under section 5.1.5 maximum value of the partial contract is calculated as a share of 70% of the estimated total value of all partial contracts listed in section 2.1.3. This is because all the medicines on offer are covered by one or more treatment guidelines from the Medicines Council, which assesses which of the medicines on offer are recommended for treatment for different patient populations, possibly so that certain medicines are considered equal possible first choices, recommended for use in priority order or the like. The Medical Council's assessment can therefore have a significant impact on which of the medicines on offer are used within different therapy areas and patient populations, and the consumption of the individual medicines can also depend on current contract prices. This means that at the tender it is not possible to estimate which medicinal products will primarily be used during the term of the framework agreement and it is possible that the use of the medicinal products may change significantly during the term of the framework agreements, including in particular by approval of new indications for the individual medicinal products, changed treatment of one or more patient populations and the like. Determining the maximum value of the individual partial contracts as a share of the total estimated quantity of all partial contracts aims to ensure that each of the concluded framework agreements can be used for the necessary procurement. The maximum value is thus set on the basis of a professional assessment of the potential use of the medicines, taking into account the special circumstances regarding the use of medicines in public hospitals and the significant importance that the Medical Council's treatment guidelines may have for the actual consumption of the individual medicines, including significant changes in the consumption of the various medicines.",,"7 891 250,00 DKK",LOT-0006,,The Board of Appeal for Tenders,01/04/2024,Tender number 6,"*7 891 250,00 DKK",33600000,,7891250.0 DKK
284408-2024.html,,,"The tender number (subcontract) includes the following medicines: ATC Code: L04AB04 · Generic name: Adalimumab · Dispensing form: Injection liquid · Strength: 40 mg · Package: Syringe/Pen · Unit value: 2.9 mg · Quantity in units: 4393043. Each tender number is considered an independent subcontract and is offered independently of the other tender numbers. A supplier can thus choose to make an offer for one, several or all tender numbers, and allocation is made separately for each individual tender number. A supplier can thus be awarded one, several or all partial contracts. Reference is made to the tender conditions, including the submission of tenders under the individual tender numbers. Under the designation ""quantity in units"" above, an estimated consumption of the medicines under the tender number is indicated, but the real consumption may differ significantly from that. The suppliers must anticipate this. The background for this is that these are medicines for patient treatment in public hospitals, where the patient's needs must be met. The medicines on offer are also covered by one or more treatment guidelines from the Medicines Council, and the consumption of the various medicines can be significantly affected by this. For a more detailed description, please refer to the tender conditions and the framework agreement. The one below under section 5.1.5 maximum value of the partial contract is calculated as a share of 70% of the estimated total value of all partial contracts listed in section 2.1.3. This is because all the medicines on offer are covered by one or more treatment guidelines from the Medicines Council, which assesses which of the medicines on offer are recommended for treatment for different patient populations, possibly so that certain medicines are considered equal possible first choices, recommended for use in priority order or the like. The Medical Council's assessment can therefore have a significant impact on which of the medicines on offer are used within different therapy areas and patient populations, and the consumption of the individual medicines can also depend on current contract prices. This means that at the tender it is not possible to estimate which medicinal products will primarily be used during the term of the framework agreement and it is possible that the use of the medicinal products may change significantly during the term of the framework agreements, including in particular by approval of new indications for the individual medicinal products, changed treatment of one or more patient populations and the like. Determining the maximum value of the individual partial contracts as a share of the total estimated quantity of all partial contracts aims to ensure that each of the concluded framework agreements can be used for the necessary procurement. The maximum value is thus set on the basis of a professional assessment of the potential use of the medicines, taking into account the special circumstances regarding the use of medicines in public hospitals and the significant importance that the Medical Council's treatment guidelines may have for the actual consumption of the individual medicines, including significant changes in the consumption of the various medicines.",,"1 484 104 906,00 DKK",LOT-0007,,The Board of Appeal for Tenders,01/04/2024,Tender number 7,"*1 484 104 906,00 DKK",33600000,,1484104906.0 DKK
284408-2024.html,,,"The tender number (subcontract) includes the following medicines: ATC Code: L04AB04 · Generic name: Adalimumab · Dispensing form: Injection liquid · Strength: 80 mg · Package: Syringe/Pen · Unit value: 2.9 mg · Quantity in units: 99. Each tender number is considered an independent subcontract and is offered independently of the other tender numbers. A supplier can thus choose to make an offer for one, several or all tender numbers, and allocation is made separately for each individual tender number. A supplier can thus be awarded one, several or all partial contracts. Reference is made to the tender conditions, including the submission of tenders under the individual tender numbers. Under the designation ""quantity in units"" above, an estimated consumption of the medicines under the tender number is indicated, but the real consumption may differ significantly from that. The suppliers must anticipate this. The background for this is that these are medicines for patient treatment in public hospitals, where the patient's needs must be met. The medicines on offer are also covered by one or more treatment guidelines from the Medicines Council, and the consumption of the various medicines can be significantly affected by this. For a more detailed description, please refer to the tender conditions and the framework agreement. The one below under section 5.1.5 maximum value of the partial contract is calculated as a share of 70% of the estimated total value of all partial contracts listed in section 2.1.3. This is because all the medicines on offer are covered by one or more treatment guidelines from the Medicines Council, which assesses which of the medicines on offer are recommended for treatment for different patient populations, possibly so that certain medicines are considered equal possible first choices, recommended for use in priority order or the like. The Medical Council's assessment can therefore have a significant impact on which of the medicines on offer are used within different therapy areas and patient populations, and the consumption of the individual medicines can also depend on current contract prices. This means that at the tender it is not possible to estimate which medicinal products will primarily be used during the term of the framework agreement and it is possible that the use of the medicinal products may change significantly during the term of the framework agreements, including in particular by approval of new indications for the individual medicinal products, changed treatment of one or more patient populations and the like. Determining the maximum value of the individual partial contracts as a share of the total estimated quantity of all partial contracts aims to ensure that each of the concluded framework agreements can be used for the necessary procurement. The maximum value is thus set on the basis of a professional assessment of the potential use of the medicines, taking into account the special circumstances regarding the use of medicines in public hospitals and the significant importance that the Medical Council's treatment guidelines may have for the actual consumption of the individual medicines, including significant changes in the consumption of the various medicines.",,"1 979 828,00 DKK",LOT-0008,,The Board of Appeal for Tenders,01/04/2024,Tender number 8,"*1 979 828,00 DKK",33600000,,1979828.0 DKK
619769-2025.html,Germany,,Es wird auf die jeweilige Auftragsbekanntmachung der einzelnen Open-House-Verfahren verwiesen.,,"1,00 EUR",LOT-0001,,"Vergabekammern des Bundes beim Bundeskartellamt, Villemombler Straße 76, Bonn, 53123, Deutschland, Fax: +49 2289499163, oder das jeweils örtlich zuständige Sozialgericht (s. § 57 SGG)",,"Siehe im Feld ""Allgemeine Informationen""","*1,00 EUR",33600000,,1.0 EUR
328414-2024.html,Czechia,,The subject of the public order is continuous and repeated supplies of LP with the active substance ADALIMUMAB40MG INJ SOL ISP from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"1,363,200.00 CZK",,,,,LP supplies with active substance ADALIMUMAB40MG INJ SOL ISP,"*1,363,200.00 CZK",33600000,,1363200.0 CZK
328414-2024.html,Czechia,,The subject of the public order is continuous and repeated supplies of LP with the active substance ADALIMUMAB40MG INJ SOL ISP from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"1,363,200.00 CZK",LOT-0002,,Office for the Protection of Economic Competition,30/05/2024,LP supplies with active substance ADALIMUMAB40MG INJ SOL ISP,"*1,363,200.00 CZK",33600000,,1363200.0 CZK
485891-2025.html,Poland,,A detailed description of the subject of the order is provided in the offer form,12 Months,"611 104,00 PLN",LOT-0195,,National Chamber of Appeal,,Adalimumab,"*611 104,00 PLN",33600000,,611104.0 PLN
485891-2025.html,,08/07/2025,,,,, | Official name: Asclepios S.A. | Official name: Bialmed Sp. z o.o.,,,IBUPROFENUM Amikacyna Meropenemum Metronidazolum Ondansetron FluconazoleAdalimumab,"520 000,00 PLN",,Fresenius Kabi Polska Sp. z o. o.,520000.0 PLN
642401-2024.html,Poland,,Adalimumab- 1 opakowanie zawiera 2 ampułko-strzykawki po 40 mg roztworu - Ilości zgodnie z załacznikiem nr 2 do SWZ,12 Months,"50 452,48 PLN",LOT-0017,,Urząd Zamówień Publicznych,,Pakiet nr 17 - Dostawa leków programowych,"*50 452,48 PLN",33600000,,50452.48 PLN
368592-2024.html,,22/05/2024,,,,,,,,"Conclusion of non-exclusive discount agreements in accordance with Section 130a Paragraph 8 SGB V for medicines with the active ingredient Adalimumab for the period from July 1st, 2024 to June 30th, 2025","221 000,00 EUR",,Celltrion Healthcare Deutschland GmbH,221000.0 EUR
368592-2024.html,,22/05/2024,,,,,,,,"Conclusion of non-exclusive discount agreements in accordance with Section 130a Paragraph 8 SGB V for medicines with the active ingredient Adalimumab for the period from July 1st, 2024 to June 30th, 2025","221 000,00 EUR",,Pfizer Pharma GmbH,221000.0 EUR
322138-2024.html,Czechia,,The subject of the public order is continuous and repeated supplies of LP with the active ingredient ADALIMUMAB40MG INJ SOL PEP from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"6,316,800.00 CZK",,,,,LP supplies with active ingredient ADALIMUMAB40MG INJ SOL PEP,"*6,316,800.00 CZK",33600000,,6316800.0 CZK
322138-2024.html,Czechia,,The subject of the public order is continuous and repeated supplies of LP with the active ingredient ADALIMUMAB40MG INJ SOL PEP from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"6,316,800.00 CZK",LOT-0002,,Office for the Protection of Economic Competition,28/05/2024,LP supplies with active ingredient ADALIMUMAB40MG INJ SOL PEP,"*6,316,800.00 CZK",33600000,,6316800.0 CZK
53886-2025.html,,02/07/2024,,,,,,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"83 199,39 PLN",,Asclepios S.A.,83199.39 PLN
53886-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Farmacol Logistyka Sp. z o. o. | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"29 699,50 PLN",,Asclepios S.A.,29699.5 PLN
558879-2024.html,Germany,,Reference is made to the respective order announcement for the individual open house procedures.,,"1,00 EUR",LOT-0001,,"Federal Public Procurement Chambers at the Federal Cartel Office, Villemombler Straße 76, Bonn, 53123, Germany, Fax: +49 2289499163, or the relevant local social court (see Section 57 SGG)",,See the “General Information” field,"*1,00 EUR",33600000,,1.0 EUR
132598-2024.html,,09/02/2024,,,,,,,,"Adalimumab40 mg/0,8","264 100,00 PLN",,Lek S.A.,264100.0 PLN
132598-2024.html,,09/02/2024,,,,,,,,Adalimumab 20mg/0.4,"108 800,00 PLN",,ASCLEPIOS S.A.,108800.0 PLN
405045-2025.html,Czechia,,"The subject of the public contract is continuous supply of drugs containing the active ingredient L04AB04ADALIMUMAB- Humira for a period of 4 years. The contracting authority only requires medicinal products for which the amount of reimbursement from public health insurance has been determined by the State Institute for Drug Control, or medicinal products that are included in the so-called N-DRUG code list issued by the General Health Insurance Company of the Czech Republic and the Association of Health Insurance Companies, which include hospital medications and insurance companies guarantee reimbursement for them. A contract for a duration of 4 years is concluded with the winning participant.",,"18,709,139.15 CZK",,,,,L04AB04ADALIMUMAB- Humira,"*18,709,139.15 CZK",33600000,,18709139.15 CZK
405045-2025.html,Czechia,,"The subject of the public contract is continuous supply of drugs containing the active ingredient L04AB04ADALIMUMAB- Humira for a period of 4 years. The contracting authority only requires medicinal products for which the amount of reimbursement from public health insurance has been determined by the State Institute for Drug Control, or medicinal products that are included in the so-called N-DRUG code list issued by the General Health Insurance Company of the Czech Republic and the Association of Health Insurance Companies, which include hospital medications and insurance companies guarantee reimbursement for them. A contract for a duration of 4 years is concluded with the winning participant.",4 Years,"18,709,139.15 CZK",LOT-0002,,Office for the Protection of Economic Competition,19/06/2025,L04AB04ADALIMUMAB- Humira,"*18,709,139.15 CZK",33600000,,18709139.15 CZK
68095-2024.html,,08/12/2023,,,,,,,,"Conclusion of non-exclusive discount agreements in accordance with Section 130a Paragraph 8 SGB V for medicines with the active ingredient Adalimumab for the period from January 1st, 2024 to June 30th, 2025","221 000,00 EUR",,kohlpharma GmbH,221000.0 EUR
53509-2025.html,,02/07/2024,,,,, | Official name: Takeda Pharma Sp. z o.o. | Official name: Bialmed Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"2 981 160,00 PLN",,Asclepios S.A.,2981160.0 PLN
458532-2024.html,Czechia,,The subject of the performance of this public order is the ongoing supply of a medicinal product with the active substance Adalimumab.,48 Months,"3,955,392.00 CZK",LOT-0008,,Office for the Protection of Economic Competition,13/05/2024,FN Motol DNS -Adalimumab40MG,"*3,955,392.00 CZK",33652300,,3955392.0 CZK
458532-2024.html,Czechia,,The subject of the performance of this public order is the ongoing supply of a medicinal product with the active substance Adalimumab.,48 Months,"7,765,600.00 CZK",LOT-0012,,Office for the Protection of Economic Competition,30/05/2024,FN Motol DNS -Adalimumab20MG,"*7,765,600.00 CZK",33652300,,7765600.0 CZK
458532-2024.html,Czechia,,The subject of the performance of this public order is the ongoing supply of a medicinal product with the active substance Adalimumab.,48 Months,"41,974,400.00 CZK",LOT-0014,,Office for the Protection of Economic Competition,04/06/2024,FN Motol DNS -Adalimumab 40MG+80MG,"*41,974,400.00 CZK",33652300,,41974400.0 CZK
324167-2024.html,Czechia,,The subject of the public order is continuous and repeated deliveries of LP with the active substance ADALIMUMAB20MG from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"243,337.50 CZK",,,,,LP supplies with the active substance ADALIMUMAB20MG,"*243,337.50 CZK",33600000,,243337.5 CZK
324167-2024.html,Czechia,,The subject of the public order is continuous and repeated deliveries of LP with the active substance ADALIMUMAB20MG from ATC group L04AB04 intended for subcutaneous administration for consumption in clinics and departments of the contracting authority as part of the provision of health care. Individual deliveries will be carried out based on the instructions of the contracting authority - the pharmacy of the Bulovka University Hospital.,,"243,337.50 CZK",LOT-0002,,Office for the Protection of Economic Competition,28/05/2024,LP supplies with the active substance ADALIMUMAB20MG,"*243,337.50 CZK",33600000,,243337.5 CZK
480772-2025.html,,13/06/2025,,,,,,,,"Delivery of reagent kits for the quantitative determination of amanitin using the ELISA method, adalimumab, infliximab, levetiracetam and methotrxate, along with labels for the reader's printer - Task No. 3.","253 360,00 PLN",,Genloxa Sp. z o.o.,253360.0 PLN
343502-2025.html,,21/05/2025,,,,,,,,Delivery of the biological drug Adalimumab included in the drug program for the treatment of moderate and severe plaque psoriasis in adults who qualify for systemic treatment,"16 533,72 PLN",,"""ASCLEPIOS"" SPÓŁKA AKCYJNA",16533.72 PLN
89719-2024.html,Hungary,,"Procurement of biological therapeutic agents, consumables and reagents required for drug level monitoring in the framework of a framework purchase agreement until the framework amount is exhausted, but max. for a period of 48 (forty-eight) months. The winning bidder must provide the reagents required for drug level monitoring tests for the biological (antibody) drugs used in the therapy of IBD (Inflammatory Bowel Disease) with the names and quantities specified in the unpriced price table provided as part of the public procurement documents, as well as the additional consumables required for their use (calibrators, controls, washing fluids, system solutions, etc.). The amount of consumables and reagents was determined by the bidders based on the planned number of tests. Planned study numbers/measurement numbers (for a period of 48 months): Infliximab and anti-Infliximab: 1,092 studies with control measurements, Adalimumab and anti-Adalimumab: 820 studies with control measurements, Vedolizumab and anti-Vedolizumab: 328 studies with control measurements, Ustekinumab and anti-Ustekinumab: 316 studies with control measurements. Total number of tests with control measurements/48 months: 2,556. Consumables and reagents are used for 1 (one) DAS APE Elite ELISA automatic measuring device owned by the contracting authority, so they must be compatible with it. The delivery deadline - also in the case of consumables and reagents - from the order (call confirmation) max. Duration of 14 (fourteen) days. The expiration date of the reagents after delivery is min. 120 (one hundred and twenty) days. The detailed technical and professional requirements were included in the Public Procurement Technical Description provided as part of the Public Procurement Documents. The evaluation aspect of the offer(s) is the Kbt. It was the lowest price on the basis of point a) of paragraph (2) of § 76, considering the 16/2012. (II. 16.) to the provisions of Section 6 (3) of Government Decree.",48 Months,"58 725 000,00 HUF",LOT-0001,,Public Procurement Authority Public Procurement Decision Committee,,Consumables and reagents for automatic DAS APE ELISA,"*58 725 000,00 HUF",33696000,,58725000.0 HUF
252584-2024.html,,,Adalimumab solution for injection 40mg pack. 2 pcs. 200,12 Months,"84 000,00 PLN",LOT-0003,,National Chamber of Appeal,,Task no. 3,"*84 000,00 PLN",33600000,,84000.0 PLN
54085-2025.html,,02/07/2024,,,,, | Official name: Hurtownia Farmaceutyczna Ismed sp.j mgr farm.J.Gierłowska- A.Gierłowski,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"39 719,00 PLN",,Asclepios S.A.,39719.0 PLN
54085-2025.html,,02/07/2024,,,,, | Official name: Urtica Sp. z o.o. | Official name: Salus International Sp. z o.o. | Official name: NEUCA S.A. | Official name: Bialmed Sp. z o.o. | Official name: Inpharm Sp. z o.o.,,,Gentamicinum sponge Ganciclovirum Buprenorphinum and Opipramolum Bendamustine Psychotropic drugs Micafungin Anidulafungina Ranibizumab Fondaparinux Albuminum humanum ARSENIC TRIOXIDE Cefuroxime AzacitidineAdalimumabCeftazidimum Standardized insect venom Cefazolinum Netupitant + Palonosetron Tenofovir Intravesical BCG vaccine Ciprofloxacin hydrochloride Filgrastimum Omepraz,"34 762,50 PLN",,Asclepios S.A.,34762.5 PLN
84058-2024.html,Czechia,,"The subject of the performance of this public contract is the provision of ongoing partial deliveries of medicinal products from the Immunosuppressants group for the Na Homolce Hospital pharmacy, for the duration of the framework agreement from the date of its entry into force.",36 Months,"69,000.00 CZK",LOT-0010,,Office for the Protection of Economic Competition,09/01/2024,ADALIMUMAB for new patients,"*69,000.00 CZK",33652300,,69000.0 CZK
474525-2024.html,Czechia,,"The subject of the public contract is the ongoing supply of medicines containing the active substance L04AB04ADALIMUMAB- Yuflyma str. for a period of 1 year. The contracting authority only requires medicinal products for which the amount of reimbursement from the public health insurance is determined by the State Institute for Drug Control, or medicinal products that are included in the list of so-called n-drugs issued by the General Health Insurance Company of the Czech Republic and the Association of Health Insurance Companies, which include hospital medications and insurance companies guarantee reimbursement for them. A contract for the duration of 1 year is concluded with the winning participant.",,"386,628.00 CZK",,,,,L04AB04ADALIMUMAB- Yuflyma str.,"*386,628.00 CZK",33600000,,386628.0 CZK
474525-2024.html,Czechia,,"The subject of the public contract is the ongoing supply of medicines containing the active substance L04AB04ADALIMUMAB- Yuflyma str. for a period of 1 year. The contracting authority only requires medicinal products for which the amount of reimbursement from the public health insurance is determined by the State Institute for Drug Control, or medicinal products that are included in the list of so-called n-drugs issued by the General Health Insurance Company of the Czech Republic and the Association of Health Insurance Companies, which include hospital medications and insurance companies guarantee reimbursement for them. A contract for the duration of 1 year is concluded with the winning participant.",1 Year,"386,628.00 CZK",LOT-0002,,Office for the Protection of Economic Competition,05/08/2024,L04AB04ADALIMUMAB- Yuflyma str.,"*386,628.00 CZK",33600000,,386628.0 CZK
63988-2025.html,Spain,,Award of the Contract Based on BADALONA SERVEIS ASSISTENCIALS derived from the Framework Agreement for the Supply of MedicationADALIMUMABprocessed by the Consorci de Salut i d’Atenció Social de Catalunya,,"277 352,00 EUR",,,,,Award of the Contract Based on the Framework Agreement for the Supply of the MedicationADALIMUMABde BADALONA SERVEIS ASSISTENCIALS,"*277 352,00 EUR",33690000,,277352.0 EUR
